62	6.416670	1.750000	0.400506	-1.313870
63	6.416670	2.916670	-1.355320	0.329949
64	6.416670	4.083330	-1.278830	-0.261109
65	6.416670	5.250000	-1.555080	0.837563
66	6.416670	6.416670	0.482307	0.079262
67	6.416670	7.583330	-1.385660	0.739748
68	6.416670	8.750000	-0.973176	-0.798533
69	6.416670	9.916670	0.701470	1.424720
70	6.416670	11.083300	-1.699830	-0.849622
71	6.416670	12.250000	-0.080059	-0.181481
72	6.416670	13.416700	0.283866	0.530245
73	7.583330	0.583333	1.530000	0.858220
74	7.583330	1.750000	-0.335091	0.558363
75	7.583330	2.916670	1.737430	1.118080
76	7.583330	4.083330	-1.494760	0.634477
77	7.583330	5.250000	1.135630	0.464776
78	7.583330	6.416670	-0.306419	1.547880
79	7.583330	7.583330	-0.107396	0.095345
80	7.583330	8.750000	0.907655	0.967529
81	7.583330	9.916670	-1.191650	1.309500
82	7.583330	11.083300	-0.212452	-0.723871
83	7.583330	12.250000	1.074200	-0.062803
84	7.583330	13.416700	-0.695801	-0.337797
85	8.750000	0.583333	-0.086939	-0.132512
86	8.750000	1.750000	-1.233890	0.598308
87	8.750000	2.916670	0.478955	-0.742598
88	8.750000	4.083330	0.034669	-1.477680
89	8.750000	5.250000	0.815946	0.339570
90	8.750000	6.416670	0.201877	0.067607
91	8.750000	7.583330	-1.451090	-1.687130
92	8.750000	8.750000	-0.360540	1.559900
93	8.750000	9.916670	-1.777250	-1.843270
94	8.750000	11.083300	1.255780	-1.351870
95	8.750000	12.250000	0.065327	-1.458350
96	8.750000	13.416700	0.326181	-0.897933
97	9.916670	0.583333	0.798573	-1.254550
98	9.916670	1.750000	0.774055	0.924744
99	9.916670	2.916670	-1.035520	-1.177520
100	9.916670	4.083330	-1.002430	-1.054720
101	9.916670	5.250000	-0.393118	-0.090067
102	9.916670	6.416670	0.227665	-0.424171
103	9.916670	7.583330	-0.500938	0.533403
104	9.916670	8.750000	-0.115538	-1.197880
105	9.916670	9.916670	1.580440	-0.319550
106	9.916670	11.083300	0.432893	1.031710
107	9.916670	12.250000	-0.215451	-0.248531
108	9.916670	13.416700	-0.604943	-0.827230
109	11.083300	0.583333	1.086470	0.773077
110	11.083300	1.750000	-0.794190	-0.145234
111	11.083300	2.916670	-0.768198	0.726980
112	11.083300	4.083330	0.762983	1.254950
113	11.083300	5.250000	-0.579332	-0.594948
114	11.083300	6.416670	-1.597130	1.201380
115	11.083300	7.583330	-0.483556	-0.138815
116	11.083300	8.750000	-1.011610	-1.169590
117	11.083300	9.916670	0.712109	0.324271
118	11.083300	11.083300	-1.655000	1.226680
119	11.083300	12.250000	0.562467	0.081682
120	11.083300	13.416700	-0.482836	-1.772160
121	12.250000	0.583333	-0.463451	0.762839
122	12.250000	1.750000	0.870193	0.971714
123	12.250000	2.916670	-0.238029	-0.017858
124	12.250000	4.083330	1.616680	1.604940
125	12.250000	5.250000	0.403515	0.805111
126	12.250000	6.416670	0.961793	1.242440
127	12.250000	7.583330	0.586869	-1.444530
128	12.250000	8.750000	-1.562390	-1.011250
129	12.250000	9.916670	0.688152	-0.140892
130	12.250000	11.083300	-0.930845	1.009970
131	12.250000	12.250000	1.608660	0.657884
132	12.250000	13.416700	0.651465	1.544000
133	13.416700	0.583333	-1.430710	0.242907
134	13.416700	1.750000	-1.455510	1.189030
135	13.416700	2.916670	-0.848322	-1.805070
136	13.416700	4.083330	0.365834	1.025390
137	13.416700	5.250000	1.559590	-0.263875
138	13.416700	6.416670	0.060326	-1.202610
139	13.416700	7.583330	0.164425	0.064577
140	13.416700	8.750000	-1.045230	-1.823940
141	13.416700	9.916670	0.548514	-1.038040
142	13.416700	11.083300	0.537490	-1.380490
143	13.416700	12.250000	-0.639561	1.487640
144	13.416700	13.416700	-1.743560	0.933468
